Autoenc1,Autoenc2,Churn,Cluster
8.201927,4.7089505,0,2
8.024844,4.634301,0,2
6.7144313,4.081897,0,2
7.4227624,4.3804936,0,2
7.24568,4.305845,0,2
7.4935956,4.4103537,0,2
8.060261,4.6492314,0,2
4.2090673,0.91695166,0,3
7.847761,4.5596523,0,2
8.544469,1.3527246,0,0
6.8206806,4.126686,0,2
9.193186,3.5060163,0,0
7.8831778,4.574582,0,2
8.095677,4.664161,0,2
5.619076,3.0179434,0,2
4.5894375,3.1861057,0,2
8.521604,0.0,0,0
7.954011,4.6044416,0,2
11.556332,0.0,0,0
8.732771,3.3119283,0,0
7.4307475,3.7589922,0,2
5.439435,3.5444221,0,2
8.909853,3.3865776,0,0
7.954011,4.6044416,0,2
8.024844,4.634301,0,2
6.962347,4.1864057,0,2
8.27276,4.7388105,0,2
8.545632,0.7568288,0,0
0.0,0.0,0,3
9.609494,0.0,0,0
4.554021,3.1711755,0,2
8.27276,4.7388105,0,2
8.557169,0.41775942,0,0
20.140297,0.0,0,0
7.6820445,2.9635181,0,0
7.7415113,4.5148625,0,2
7.599845,4.455143,0,2
7.7060947,4.499933,0,2
8.697353,3.2969985,0,0
7.0777807,1.8306136,0,0
7.631608,2.5613284,0,0
8.898712,0.0,0,0
7.8831778,4.574582,0,2
8.308176,4.7537403,0,2
8.589391,0.0,0,0
5.439435,3.5444221,0,2
9.885387,0.0,0,0
8.201927,4.708951,0,2
7.3095055,0.0,0,0
7.847761,4.5596523,0,2
11.505871,0.0,0,0
8.131094,4.679091,0,2
7.4477215,2.8079822,0,0
8.095677,4.664161,0,2
7.351929,4.350634,0,2
6.081947,2.4634042,0,0
7.351929,4.350634,0,2
8.024844,4.634301,0,2
7.1040134,4.246125,0,2
6.5373487,4.0072474,0,2
7.9894276,4.6193714,0,2
7.4935956,4.4103537,0,2
8.060261,4.6492314,0,2
8.308176,4.7537403,0,2
7.9185944,4.589512,0,2
0.0,0.0,0,3
8.201522,3.0879803,0,0
8.024844,4.634301,0,2
7.6352615,4.4700727,0,2
8.27276,4.7388105,0,2
0.0,0.0,1,3
7.564429,4.440213,0,2
7.8831778,4.574582,0,2
8.024844,4.634301,0,2
7.7060947,4.499933,0,2
7.954011,4.6044416,0,2
8.131094,4.679091,0,2
8.095677,4.664161,0,2
8.697353,3.2969985,0,0
5.545685,3.5892117,0,2
7.776928,4.5297923,0,2
5.226936,3.454843,0,2
8.060261,4.6492314,0,2
7.03318,4.216265,0,2
10.012866,0.0,0,0
9.727682,0.0,0,0
7.3165126,4.3357043,0,2
7.7415113,4.5148625,0,2
9.016103,3.431367,0,0
7.776928,4.5297923,0,2
7.670678,4.485003,0,2
9.40717,1.8154411,0,0
8.308176,4.7537403,0,2
6.6790147,4.066967,0,2
5.9054995,2.9778962,0,2
7.954011,4.6044416,0,2
8.060261,4.6492314,0,2
8.531965,1.1038966,0,0
8.308176,4.7537403,0,2
7.4935956,4.4103537,0,2
0.0,0.0,1,3
8.16651,4.6940207,0,2
7.9894276,4.6193714,0,2
6.8831472,2.7091386,0,0
7.7060947,4.499933,0,2
5.9049115,0.0,0,0
8.060261,4.6492314,0,2
7.2810965,4.3207746,0,2
7.599845,4.455143,0,2
8.237343,4.7238803,0,2
7.8831778,4.574582,0,2
8.27276,4.7388105,0,2
7.8831778,4.574582,0,2
8.060261,4.6492314,0,2
7.351929,4.350634,0,2
8.024844,4.634301,0,2
8.995502,0.0,0,0
7.670678,4.485003,0,2
8.024844,4.634301,0,2
6.076933,3.8131595,0,2
7.9894276,4.6193714,0,2
9.086936,3.461227,0,0
6.9023585,3.3764281,0,2
7.847761,4.5596523,0,2
7.387346,4.365564,0,2
8.060261,4.6492314,0,2
7.9894276,4.6193714,0,2
8.201927,4.7089505,0,2
7.599845,4.455143,0,2
8.83902,3.3567176,0,0
7.7415113,4.5148625,0,2
9.321638,0.0,0,0
7.847761,4.5596523,0,2
6.246145,3.4737124,0,2
8.308176,4.7537403,0,2
8.27276,4.7388105,0,2
9.086936,3.461227,0,0
10.158434,0.0,0,0
7.7415113,4.5148625,0,2
5.859462,3.2986007,0,2
8.237343,4.7238803,0,2
6.9269304,4.171476,0,2
6.3602657,3.9325984,0,2
8.024844,4.6343017,0,2
7.776928,4.5297923,0,2
5.8998504,3.7385101,0,2
7.776928,4.5297923,0,2
9.051519,3.4462967,0,0
8.27276,4.7388105,0,2
8.040157,1.7670636,0,0
8.980686,3.4164371,0,0
6.4665155,3.9773877,0,2
0.0,0.0,1,3
7.564429,4.440213,0,2
7.8831778,4.574582,0,2
8.237343,4.7238803,0,2
9.157769,3.4910865,0,0
7.6352615,4.4700727,0,2
8.131094,4.679091,0,2
8.060261,4.6492314,0,2
5.829017,3.7086506,0,2
7.387346,4.365564,0,2
7.387346,4.365564,0,2
8.237343,4.7238803,0,2
8.308176,4.7537403,0,2
9.796245,0.0,0,0
7.387346,4.365564,0,2
8.131094,4.679091,0,2
7.9181895,2.9685416,0,0
7.847761,4.5596523,0,2
8.095677,4.664161,0,2
7.564429,4.440213,0,2
8.308176,4.7537403,0,2
8.201927,4.7089505,0,2
8.308176,4.7537403,0,2
8.4140215,3.1775599,0,0
7.9185944,4.589512,0,2
8.07158,2.684278,0,0
0.0,0.0,1,3
6.2185993,3.8728788,0,2
8.131094,4.679091,0,2
6.414712,1.509985,0,0
7.670678,4.485003,0,2
6.7852645,4.1117563,0,2
7.8831778,4.574582,0,2
7.3875213,1.9988,0,0
7.4935956,4.4103537,0,2
8.499073,2.2667537,0,0
7.954011,4.6044416,0,2
7.799297,2.52336,0,0
1.7488909,1.723063,0,3
7.954011,4.6044416,0,2
7.1748466,4.275985,0,2
7.458179,4.395424,0,2
8.27276,4.7388105,0,2
8.095677,4.664161,0,2
8.4140215,3.1775594,0,0
8.16651,4.6940207,0,2
6.9269304,4.171476,0,2
7.8123446,4.544722,0,2
8.024844,4.634301,0,2
6.254016,3.8878086,0,2
8.095677,4.664161,0,2
9.86034,1.0015593,0,0
7.6808634,3.4115977,0,0
8.131094,4.679091,0,2
8.060261,4.6492314,0,2
8.095677,4.664161,0,2
7.8123446,4.544722,0,2
7.24568,4.305845,0,2
8.237343,4.7238803,0,2
7.7060947,4.499933,0,2
8.83902,3.3567176,0,0
7.954011,4.6044416,0,2
6.801979,2.5701933,0,0
10.346947,0.0,0,0
6.1123495,3.8280892,0,2
6.8206806,4.126686,0,2
7.847761,4.5596523,0,2
8.024844,4.634301,0,2
7.621825,2.4501688,0,0
7.9185944,4.589512,0,2
8.237343,4.7238803,0,2
8.060261,4.6492314,0,2
6.041517,3.7982295,0,2
5.0144362,3.3652635,0,2
7.9185944,4.589512,0,2
7.847761,4.5596523,0,2
7.4935956,4.4103537,0,2
7.13943,4.261055,0,2
8.131094,4.679091,0,2
6.9977636,4.2013354,0,2
7.670678,4.485003,0,2
7.7415113,4.5148625,0,2
7.8123446,4.544722,0,2
8.16651,4.6940207,0,2
7.2810965,4.3207746,0,2
7.351929,4.350634,0,2
7.9894276,4.6193714,0,2
7.8831778,4.574582,0,2
6.643598,4.0520372,0,2
12.216045,0.0,0,0
8.131094,4.679091,0,2
7.6352615,4.4700727,0,2
4.5186043,3.1562457,0,2
7.670678,4.485003,0,2
8.27276,4.7388105,0,2
9.157769,3.4910865,0,0
7.7415113,4.5148625,0,2
6.251848,2.41713,0,0
7.9890227,2.9984012,0,0
5.829017,3.7086506,0,2
7.3730984,1.3135338,0,0
7.8831778,4.574582,0,2
7.2810965,4.3207746,0,2
0.0,0.0,1,3
7.13943,4.261055,0,2
7.776928,4.5297923,0,2
8.732771,3.3119283,0,0
0.5519495,1.4841022,0,3
7.529012,4.4252834,0,2
8.131094,4.679091,0,2
8.237343,4.7238803,0,2
8.131094,4.679091,0,2
8.788692,0.0,0,0
1.9918795,0.07149124,0,3
8.308176,4.7537403,0,2
7.829945,2.2604263,0,0
7.914527,1.0556202,0,0
7.2810965,4.3207746,0,2
8.27276,4.7388105,0,2
7.9185944,4.589512,0,2
8.05139,1.5770164,0,0
7.529012,4.4252834,0,2
7.529012,4.4252834,0,2
8.201927,4.7089505,0,2
7.954011,4.6044416,0,2
8.308176,4.7537403,0,2
11.835285,0.0,0,0
7.6664076,3.1701012,0,0
8.060261,4.6492314,0,2
7.1748466,4.275985,0,2
7.4935956,4.4103537,0,2
0.0,0.0,1,3
7.8831778,4.574582,0,2
8.16651,4.6940207,0,2
9.086936,3.461227,0,0
8.131094,4.679091,0,2
3.336277,0.0,0,3
8.201927,4.7089505,0,2
8.095677,4.664161,0,2
7.847761,4.5596523,0,2
7.670678,4.485003,0,2
8.131094,4.679091,0,2
8.024844,4.634301,0,2
6.856097,4.1416163,0,2
8.201927,4.7089505,0,2
12.181261,0.0,0,0
9.370269,3.5806656,0,0
8.497379,2.12102,0,0
9.157769,3.4910865,0,0
7.4184256,2.326431,0,0
8.201927,4.708951,0,2
7.4227624,4.380494,0,2
7.670678,4.485003,0,2
6.2894325,3.9027386,0,2
4.1644387,3.006947,0,3
5.470638,3.1315255,0,2
7.8123446,4.544722,0,2
4.9436035,3.335404,0,2
7.3165126,4.3357043,0,2
6.1492186,1.3235798,0,0
7.8434353,0.0,0,0
8.237343,4.7238803,0,2
6.324849,3.9176683,0,2
11.417978,0.0,0,0
7.9185944,4.589512,0,2
11.538582,0.0,0,0
8.201927,4.7089505,0,2
8.095677,4.664161,0,2
7.9894276,4.6193714,0,2
8.201927,4.7089505,0,2
7.599845,4.455143,0,2
8.343188,3.1476998,0,0
8.095677,4.664161,0,2
12.404072,0.0,0,0
5.510268,3.5742817,0,2
7.8123446,4.544722,0,2
7.670678,4.485003,0,2
8.060261,4.6492314,0,2
6.3956823,3.9475281,0,2
8.060261,4.6492314,0,2
7.529012,4.4252834,0,2
7.776928,4.5297923,0,2
8.236938,3.1029105,0,0
7.2102633,4.290915,0,2
8.131094,4.679091,0,2
7.03318,4.216265,0,2
8.27276,4.7388105,0,2
8.308176,4.7537403,0,2
7.7415113,4.5148625,0,2
8.095677,4.664161,0,2
7.068597,4.2311954,0,2
8.237343,4.7238803,0,2
8.131094,4.679091,0,2
8.308176,4.7537403,0,2
6.8823843,1.6768303,0,0
8.583826,1.5007405,0,0
7.4935956,4.4103537,0,2
6.6456575,2.417609,0,0
7.670678,4.485003,0,2
8.16651,4.6940207,0,2
6.147766,3.843019,0,2
6.6245284,2.3490448,0,0
8.308176,4.7537403,0,2
7.03318,4.216265,0,2
8.16651,4.6940207,0,2
7.3165126,4.3357043,0,2
7.776928,4.5297923,0,2
7.458179,4.395424,0,2
7.670678,4.485003,0,2
0.0,0.0,1,3
3.3852742,2.6784902,0,3
5.114458,2.3982606,0,0
7.487956,0.0,0,0
7.03318,4.216265,0,2
7.8123446,4.5447226,0,2
7.458179,4.395424,0,2
6.6081815,4.037107,0,2
8.731716,1.2413325,0,0
0.0,0.0,1,3
6.324849,3.9176683,0,2
7.597578,3.1327186,0,0
8.131094,4.679091,0,2
5.1915193,3.4399128,0,2
6.431099,3.962458,0,2
7.5799036,2.607542,0,0
7.954011,4.6044416,0,2
7.599845,4.455143,0,2
8.16651,4.6940207,0,2
5.992747,2.6503732,0,0
5.545685,3.5892115,0,2
6.9832582,3.3684974,0,2
8.201927,4.7089505,0,2
6.5166464,1.7188559,0,0
7.2810965,4.3207746,0,2
7.8123446,4.544722,0,2
8.27276,4.7388105,0,2
7.352945,3.3116512,0,0
5.7191095,3.2339487,0,2
7.8123446,4.544722,0,2
6.856097,4.1416163,0,2
8.237343,4.7238803,0,2
5.9706836,3.7683697,0,2
10.603859,0.0,0,0
5.224768,2.7235713,0,2
3.6068587,2.4382014,0,3
6.5086465,2.4882946,0,0
13.961533,0.0,0,0
8.16651,4.6940207,0,2
8.27276,4.7388105,0,2
8.060261,4.6492314,0,2
8.131094,4.679091,0,2
6.9269304,4.171476,0,2
7.954011,4.6044416,0,2
8.307772,3.13277,0,0
7.9894276,4.6193714,0,2
8.095677,4.664161,0,2
0.0,0.0,1,3
8.095677,4.664161,0,2
7.8123446,4.544722,0,2
2.489748,1.7516799,0,3
8.237343,4.7238803,0,2
9.157769,3.4910865,0,0
6.5019317,3.9923177,0,2
6.856097,4.1416163,0,2
4.5370264,2.643446,0,3
7.1040134,4.246125,0,2
7.1040134,4.246125,0,2
9.213646,0.0,0,0
7.847761,4.5596523,0,2
5.333185,3.4996324,0,2
6.623088,3.2417421,0,2
6.4136877,3.4362907,0,2
8.201927,4.7089505,0,2
8.201927,4.7089505,0,2
8.308176,4.7537403,0,2
8.16651,4.6940207,0,2
6.4604955,1.6338797,0,0
6.2894325,3.9027386,0,2
7.7060947,4.499933,0,2
0.0,0.0,1,3
8.201927,4.7089505,0,2
8.838696,0.0,0,0
4.3415217,3.0815964,0,2
6.041517,3.7982295,0,2
4.554021,3.1711755,0,2
7.4935956,4.4103537,0,2
7.6352615,4.4700727,0,2
8.27276,4.7388105,0,2
7.9185944,4.589512,0,2
7.9185944,4.589512,0,2
8.308176,4.7537403,0,2
9.173938,0.0,0,0
8.131094,4.679091,0,2
7.458179,4.395424,0,2
11.538343,0.0,0,0
0.0,0.0,1,3
7.4935956,4.4103537,0,2
8.308176,4.7537403,0,2
10.877134,0.0,0,0
6.891514,4.156546,0,2
7.6352615,4.4700727,0,2
8.308176,4.7537403,0,2
10.107994,0.0,0,0
0.0,0.0,1,3
7.954011,4.6044416,0,2
9.837999,0.0,0,0
8.27276,4.7388105,0,2
8.024844,4.634301,0,2
4.6602707,3.2159653,0,2
7.954011,4.6044416,0,2
8.095677,4.664161,0,2
9.051519,3.4462972,0,0
8.131094,4.679091,0,2
6.2565603,0.0,0,0
7.0206914,1.0097518,0,0
8.095677,4.664161,0,2
8.9247675,0.0,0,0
8.095677,4.664161,0,2
8.060261,4.6492314,0,2
7.954011,4.6044416,0,2
7.670678,4.485003,0,2
7.8831778,4.574582,0,2
7.847761,4.5596523,0,2
7.1748466,4.275985,0,2
7.599845,4.455143,0,2
10.063957,0.0,0,0
7.351929,4.350634,0,2
7.776928,4.5297923,0,2
7.564429,4.440213,0,2
8.237343,4.7238803,0,2
7.1040134,4.246125,0,2
0.0,0.0,1,3
8.27276,4.7388105,0,2
7.954011,4.6044416,0,2
5.5811014,3.6041412,0,2
9.086936,3.461227,0,0
7.7060947,4.499933,0,2
5.8998504,3.7385101,0,2
7.6352615,4.4700727,0,2
8.308176,4.7537403,0,2
6.7144313,4.081897,0,2
7.954011,4.6044416,0,2
7.1748466,4.275985,0,2
8.308176,4.7537403,0,2
8.980686,3.4164371,0,0
6.3602657,3.932598,0,2
9.122353,3.4761567,0,0
3.420691,2.6934204,0,3
8.27276,4.7388105,0,2
13.356066,0.0,0,0
8.308176,4.7537403,0,2
7.7060947,4.499933,0,2
10.470465,0.0,0,0
11.014481,0.0,0,0
7.288836,2.3692586,0,0
8.308176,4.7537403,0,2
7.7060947,4.499933,0,2
8.308176,4.7537403,0,2
8.371689,3.3322644,0,0
13.367178,0.0,0,0
7.2810965,4.3207746,0,2
6.572765,4.022177,0,2
8.27276,4.7388105,0,2
6.9269304,4.171476,0,2
9.370269,3.5806656,0,0
7.9185944,4.589512,0,2
8.16651,4.6940207,0,2
7.351929,4.350634,0,2
7.872201,2.6933255,0,0
8.16651,4.6940207,0,2
8.336224,0.0,0,0
8.308176,4.7537403,0,2
6.9977636,4.2013354,0,2
6.891514,4.156546,0,2
6.3424397,0.0,0,0
8.237343,4.723881,0,2
7.7060947,4.499933,0,2
4.97139,2.4916859,0,0
7.738449,2.8996606,0,0
6.572765,4.022177,0,2
8.308176,4.7537403,0,2
9.086936,3.461227,0,0
7.458179,4.395424,0,2
8.024844,4.634301,0,2
7.351929,4.350634,0,2
6.5373487,4.0072474,0,2
8.308176,4.7537403,0,2
7.670678,4.485003,0,2
7.458179,4.395424,0,2
7.13943,4.261055,0,2
8.48988,0.67035913,0,0
8.201927,4.7089505,0,2
7.03318,4.216265,0,2
7.6352615,4.4700727,0,2
7.8123446,4.544722,0,2
8.353341,0.5913906,0,0
8.412014,0.07537413,0,0
11.509972,0.0,0,0
8.237343,4.7238803,0,2
6.254016,3.8878086,0,2
8.27276,4.7388105,0,2
8.16651,4.6940207,0,2
7.7060947,4.499933,0,2
5.017294,3.206656,0,2
7.2102633,4.2909145,0,2
7.7415113,4.5148625,0,2
7.387346,4.365564,0,2
5.226936,3.454843,0,2
5.4040184,3.529492,0,2
3.8662448,1.1687179,0,3
8.27276,4.7388105,0,2
7.7060947,4.499933,0,2
6.7634506,1.5359831,0,0
8.237343,4.7238803,0,2
7.13943,4.261055,0,2
8.354793,1.9210846,0,0
15.512077,0.0,0,0
9.358887,0.0,0,0
8.237343,4.7238803,0,2
7.4393387,2.247925,0,0
8.201927,4.7089505,0,2
7.7415113,4.5148625,0,2
7.6808434,0.010394573,0,0
7.6352615,4.4700727,0,2
5.4748516,3.559352,0,2
8.308176,4.7537403,0,2
8.27276,4.7388105,0,2
7.4935956,4.4103537,0,2
8.484855,3.2074194,0,0
7.3165126,4.3357043,0,2
7.458179,4.395424,0,2
7.599845,4.455143,0,2
8.095677,4.664161,0,2
8.060261,4.6492314,0,2
7.670678,4.485003,0,2
0.0,0.0,1,3
7.6352615,4.4700727,0,2
7.8831778,4.574582,0,2
8.308176,4.7537403,0,2
6.254016,3.8878088,0,2
9.051519,3.4462967,0,0
8.308176,4.7537403,0,2
8.060261,4.6492314,0,2
9.967722,0.0069265366,0,0
7.6738963,2.6983426,0,0
7.458179,4.395424,0,2
7.3165126,4.3357043,0,2
6.4665155,3.9773877,0,2
6.962347,4.1864057,0,2
7.8831778,4.574582,0,2
7.776928,4.5297923,0,2
8.201927,4.7089505,0,2
7.2810965,4.3207746,0,2
7.4935956,4.4103537,0,2
8.095677,4.664161,0,2
3.3498578,2.6635604,0,3
4.984582,3.181573,0,2
6.9269304,4.171476,0,2
8.768187,3.326858,0,0
9.783575,0.0,0,0
7.1748466,4.275985,0,2
1.4727802,1.8722782,0,3
3.2867603,2.0131354,0,3
7.847761,4.5596523,0,2
8.27276,4.7388105,0,2
8.584853,0.018071175,0,0
6.8206806,4.126686,0,2
6.0061,3.7832994,0,2
8.237343,4.7238803,0,2
10.103994,0.0,0,0
8.237343,4.723881,0,2
9.461809,0.0,0,0
8.060261,4.6492314,0,2
7.4227624,4.3804936,0,2
9.959165,0.0,0,0
8.308176,4.7537403,0,2
6.3956823,3.9475281,0,2
5.68261,0.85697603,0,0
7.954011,4.6044416,0,2
7.776928,4.5297923,0,2
8.131094,4.679091,0,2
9.538109,0.0,0,0
8.060261,4.6492314,0,2
0.0,0.0,1,3
7.564429,4.440213,0,2
8.27276,4.7388105,0,2
7.4227624,4.3804936,0,2
7.7060947,4.499933,0,2
7.847761,4.5596523,0,2
0.0,0.0,1,3
7.9185944,4.589512,0,2
8.201927,4.7089505,0,2
8.16651,4.6940207,0,2
6.324849,3.9176683,0,2
10.783514,0.0,0,0
7.1040134,4.246125,0,2
8.237343,4.7238803,0,2
4.1644387,3.006947,0,3
7.351929,4.350634,0,2
0.0,0.0,1,3
7.749323,1.5279069,0,0
8.555688,3.237279,0,0
6.076933,3.8131595,0,2
8.060261,4.6492314,0,2
4.554021,3.1711755,0,2
8.16651,4.6940207,0,2
8.201927,4.7089505,0,2
10.471371,0.0,0,0
7.9185944,4.589512,0,2
4.004107,1.8342438,0,3
8.131094,4.679091,0,2
7.4935956,4.4103537,0,2
7.2102633,4.2909145,0,2
8.095677,4.664161,0,2
8.16651,4.6940207,0,2
7.7765236,2.908822,0,0
8.308176,4.7537403,0,2
7.954011,4.6044416,0,2
6.431099,3.962458,0,2
6.716144,2.5966508,0,0
6.7852645,4.1117563,0,2
8.308176,4.7537403,0,2
7.954011,4.6044416,0,2
8.060261,4.6492314,0,2
8.308176,4.7537403,0,2
9.122353,3.4761567,0,0
7.4225926,3.1980782,0,0
6.3956823,3.9475281,0,2
9.969306,0.0,0,0
8.89352,0.0,0,0
11.221118,0.0,0,0
0.0,0.0,1,3
7.2810965,4.3207746,0,2
8.131094,4.679091,0,2
7.388706,2.5858784,0,0
6.4665155,3.977388,0,2
6.3598394,2.0117373,0,0
8.131094,4.679091,0,2
3.6034966,2.3029423,0,3
9.145813,0.0,0,0
7.564429,4.440213,0,2
7.847761,4.5596523,0,2
8.343188,3.1476998,0,0
8.803603,3.3417878,0,0
6.962347,4.1864057,0,2
7.6352615,4.4700727,0,2
7.9185944,4.589512,0,2
7.599845,4.455143,0,2
8.16651,4.6940207,0,2
8.095677,4.664161,0,2
8.16651,4.6940207,0,2
6.856097,4.1416163,0,2
7.1705513,2.6654112,0,0
7.7415113,4.5148625,0,2
7.7415113,4.5148625,0,2
0.0,0.0,1,3
6.6081815,4.037107,0,2
5.687351,3.648931,0,2
8.060261,4.6492314,0,2
8.131094,4.679091,0,2
7.4227624,4.3804936,0,2
8.696614,1.3731046,0,0
7.599845,4.455143,0,2
9.193186,3.5060163,0,0
7.458179,4.395424,0,2
7.4427686,1.7914035,0,0
8.16651,4.6940207,0,2
9.180852,0.0,0,0
7.6352615,4.4700727,0,2
0.0,0.0,1,3
8.095677,4.664161,0,2
0.95079756,1.0220189,0,3
7.8831778,4.574582,0,2
7.9894276,4.6193714,0,2
6.633438,3.646532,0,2
6.6790147,4.066967,0,2
7.9749546,1.4203067,0,0
7.9185944,4.589512,0,2
7.105054,2.7634017,0,0
7.8123446,4.544722,0,2
8.27276,4.7388105,0,2
8.024844,4.634301,0,2
7.670678,4.485003,0,2
6.076933,3.8131595,0,2
0.0,0.0,1,3
7.6352615,4.4700727,0,2
7.458179,4.395424,0,2
8.237343,4.7238803,0,2
7.529012,4.4252834,0,2
5.1663327,1.759882,0,0
8.909853,3.3865776,0,0
8.150752,0.31672812,0,0
6.9977636,4.2013354,0,2
11.209227,0.0,0,0
8.060261,4.6492314,0,2
8.520271,3.2223492,0,0
8.024844,4.634301,0,2
0.0,0.0,0,3
8.16651,4.6940207,0,2
7.954011,4.6044416,0,2
8.237343,4.7238803,0,2
5.2623525,3.4697728,0,2
9.157769,3.4910865,0,0
7.4000063,0.7688794,0,0
6.5310283,0.92545795,0,0
7.4935956,4.4103537,0,2
7.4227624,4.3804936,0,2
7.439887,2.0979836,0,0
7.954011,4.6044416,0,2
6.74861,3.5099459,0,2
9.157769,3.4910865,0,0
6.6081815,4.037107,0,2
5.2237415,2.5795445,0,0
7.03318,4.216265,0,2
8.27276,4.7388105,0,2
8.419443,1.378417,0,0
6.5019317,3.9923177,0,2
7.03318,4.216265,0,2
7.8123446,4.544722,0,2
7.1665382,3.7156472,0,2
7.6352615,4.4700727,0,2
9.892516,0.0,0,0
6.7751827,2.2271414,0,0
8.268454,1.0579338,0,0
7.6352615,4.4700727,0,2
8.024844,4.634301,0,2
11.220825,0.0,0,0
8.94527,3.4015074,0,0
7.6352615,4.4700727,0,2
7.123458,2.990078,0,0
6.1123495,3.8280895,0,2
7.8123446,4.5447226,0,2
0.0,0.0,1,3
8.16651,4.6940207,0,2
8.060261,4.6492314,0,2
8.308176,4.7537403,0,2
8.237343,4.7238803,0,2
11.850784,0.0,0,0
7.7415113,4.5148625,0,2
7.564429,4.440213,0,2
7.8831778,4.574582,0,2
6.041517,3.7982295,0,2
8.060261,4.6492314,0,2
6.230696,2.3486516,0,0
9.016103,3.431367,0,0
5.7227674,3.6638608,0,2
6.987618,0.0,0,0
11.175659,0.0,0,0
7.9185944,4.589512,0,2
8.024844,4.634301,0,2
7.8831778,4.574582,0,2
9.459603,0.0,0,0
8.753045,1.6049109,0,0
8.024844,4.634301,0,2
8.131094,4.679091,0,2
8.27276,4.7388105,0,2
7.7060947,4.499933,0,2
8.992497,1.0017843,0,0
8.16651,4.6940207,0,2
8.27276,4.7388105,0,2
4.1732006,2.3825302,0,3
7.2575374,1.5994616,0,0
7.475622,2.9990072,0,0
7.068597,4.2311954,0,2
7.847761,4.5596523,0,2
6.9269304,4.171476,0,2
9.228602,3.520946,0,0
7.599845,4.455143,0,2
7.599845,4.455143,0,2
7.6352615,4.4700727,0,2
5.970812,0.810256,0,0
7.7415113,4.5148625,0,2
8.27276,4.7388105,0,2
7.693396,2.0336156,0,0
8.095677,4.664161,0,2
6.2185993,3.8728788,0,2
9.265775,0.4237709,0,0
6.7852645,4.1117563,0,2
8.308176,4.7537403,0,2
8.308176,4.7537403,0,2
8.16651,4.6940207,0,2
8.201927,4.7089505,0,2
8.024844,4.634301,0,2
11.855219,0.0,0,0
7.4227624,4.3804936,0,2
7.2094035,1.7801538,0,0
8.308176,4.7537403,0,2
8.024844,4.634301,0,2
8.095677,4.664161,0,2
5.8754644,1.9075916,0,0
7.7415113,4.5148625,0,2
8.024844,4.634301,0,2
8.060261,4.6492314,0,2
7.8831778,4.574582,0,2
8.27276,4.7388105,0,2
7.3945584,2.7117906,0,0
6.4006124,2.4502048,0,0
7.564429,4.440213,0,2
7.7415113,4.5148625,0,2
0.0,0.0,1,3
8.131094,4.679091,0,2
8.397086,0.0,0,0
7.575782,0.40478992,0,0
11.128426,0.0,0,0
7.8123446,4.544722,0,2
8.555688,3.237279,0,0
8.060261,4.6492314,0,2
7.9185944,4.589512,0,2
0.0,0.0,1,3
8.131094,4.679091,0,2
7.8123446,4.544722,0,2
9.264019,3.5358758,0,0
7.776928,4.5297923,0,2
7.3124437,3.0200443,0,0
7.599845,4.455143,0,2
5.58632,2.1057353,0,0
6.5373487,4.0072474,0,2
6.7244177,2.4177098,0,0
8.201927,4.7089505,0,2
8.237343,4.7238803,0,2
6.3956823,3.9475281,0,2
8.83902,3.3567176,0,0
7.599845,4.455143,0,2
6.29127,3.4521956,0,2
7.954011,4.6044416,0,2
7.1748466,4.275985,0,2
3.73944,2.827789,0,3
8.16651,4.6940207,0,2
7.7415113,4.5148625,0,2
7.7060947,4.499933,0,2
6.9977636,4.2013354,0,2
7.24568,4.305845,0,2
0.0,0.0,1,3
7.4227624,4.3804936,0,2
9.00289,0.0,0,0
7.882773,2.9536119,0,0
8.16651,4.6940207,0,2
7.6352615,4.4700727,0,2
9.107454,0.27447796,0,0
2.0394454,2.111156,0,3
5.9706836,3.7683697,0,2
0.0,0.0,1,3
7.5582266,0.9143362,0,0
3.7040234,2.812859,0,3
7.776928,4.5297923,0,2
8.661938,3.2820683,0,0
0.0,0.0,1,3
7.954011,4.6044416,0,2
7.9829226,3.4607363,0,0
8.4140215,3.1775594,0,0
8.27276,4.7388105,0,2
6.1831827,3.857949,0,2
7.599845,4.455143,0,2
7.599845,4.455143,0,2
9.086936,3.461227,0,0
6.749848,4.0968266,0,2
8.27276,4.7388105,0,2
7.9185944,4.589512,0,2
8.909853,3.3865776,0,0
8.16651,4.6940207,0,2
5.2725434,0.3260007,0,0
8.024844,4.634301,0,2
7.9185944,4.589512,0,2
7.4227624,4.3804936,0,2
7.387346,4.365564,0,2
6.856097,4.1416163,0,2
7.776928,4.5297923,0,2
8.27276,4.7388105,0,2
7.599845,4.455143,0,2
8.27276,4.7388105,0,2
7.1036086,2.625155,0,0
9.63508,0.0,0,0
7.8831778,4.574582,0,2
8.711664,0.5814109,0,0
7.3109765,2.8776708,0,0
6.8025575,3.1595492,0,0
10.844076,0.0,0,0
7.075615,3.0217962,0,0
9.051519,3.4462967,0,0
8.341385,2.854497,0,0
8.16651,4.6940207,0,2
6.9977636,4.2013354,0,2
9.23914,1.706811,0,0
3.4996061,1.0662432,0,3
8.026704,2.1133316,0,0
7.847761,4.5596523,0,2
6.7079477,1.7401285,0,0
9.2824545,0.20906448,0,0
7.847761,4.5596523,0,2
7.2464066,3.5637083,0,2
8.147148,2.5484788,0,0
7.9185944,4.589512,0,2
7.7060947,4.499933,0,2
8.095272,3.043191,0,0
7.954011,4.6044416,0,2
