Autoenc1,Autoenc2,Churn,Cluster
9.387184,2.9483902,0,0
9.89305,5.110212,0,0
0.0,0.0,1,3
10.858089,0.0,0,0
11.242893,0.0,0,0
9.778822,4.6220584,0,0
9.664595,4.1339054,0,0
0.0,0.0,1,3
9.289274,2.5299735,0,0
9.599321,3.8549607,0,0
9.485093,3.3668075,0,0
9.272956,2.4602373,0,0
9.811459,4.761531,0,0
9.305593,2.5997095,0,0
9.272956,2.4602373,0,0
9.272956,2.4602373,0,0
9.272956,2.4602373,0,0
9.436138,3.157599,0,0
9.697231,4.2733774,0,0
9.713549,4.343114,0,0
9.289274,2.5299735,0,0
9.436138,3.157599,0,0
9.697231,4.2733774,0,0
9.958323,5.3891563,0,0
10.203097,6.435199,0,0
9.272956,2.4602373,0,0
9.321911,2.6694458,0,0
9.3545475,2.808918,0,0
10.007278,5.598365,0,0
9.839462,3.1930578,0,0
9.321911,2.6694455,0,0
9.4035015,3.0181265,0,0
10.599617,4.8017764,0,0
10.447871,7.4812417,0,0
9.370865,2.8786542,0,0
10.028478,2.3610103,0,0
9.485093,3.3668075,0,0
9.468775,3.2970712,0,0
10.110069,2.709691,0,0
0.0,0.0,1,3
10.909664,6.1267633,0,0
9.648275,4.064169,0,0
10.349962,7.0628242,0,0
10.480508,7.620714,0,0
9.485093,3.3668075,0,0
9.387184,2.9483902,0,0
10.039915,5.7378373,0,0
9.305593,2.5997095,0,0
9.729868,4.41285,0,0
9.3545475,2.808918,0,0
0.0,0.0,1,3
9.370865,2.8786542,0,0
9.648275,4.064169,0,0
0.0,0.0,1,3
10.077433,2.5702188,0,0
9.436138,3.157599,0,0
9.974642,5.458893,0,0
10.403798,3.9649425,0,0
9.452456,3.2273352,0,0
10.240616,3.2675805,0,0
9.4035015,3.0181265,0,0
10.284779,2.0042903,0,0
10.301006,6.8536158,0,0
9.729868,4.41285,0,0
10.025562,3.4036477,0,0
9.289274,2.5299735,0,0
9.631958,3.994433,0,0
10.039915,5.7378373,0,0
0.0,0.0,1,3
9.648275,4.064169,0,0
9.436138,3.157599,0,0
9.321911,2.6694458,0,0
10.056232,5.8075733,0,0
9.4035015,3.0181265,0,0
11.19712,0.0,0,0
9.452456,3.2273352,0,0
11.429576,8.734694,0,0
9.3545475,2.808918,0,0
9.713549,4.343114,0,0
9.9093685,5.179948,0,0
9.321911,2.6694458,0,0
10.110069,2.709691,0,0
10.806873,9.015437,0,0
9.338228,2.7391818,0,0
9.370865,2.8786542,0,0
9.534048,3.576016,0,0
9.697231,4.2733774,0,0
9.648275,4.064169,0,0
10.164486,2.3361015,0,0
9.272956,2.4602373,0,0
9.289274,2.5299735,0,0
9.61564,3.924697,0,0
0.0,0.0,1,3
10.547816,7.228014,0,0
9.272956,2.460237,0,0
9.3545475,2.808918,0,0
9.305593,2.5997095,0,0
9.436138,3.157599,0,0
9.370865,2.8786542,0,0
10.917198,2.8808308,0,0
9.3545475,2.808918,0,0
9.485093,3.3668075,0,0
9.79514,4.6917944,0,0
9.289274,2.5299735,0,0
10.072551,5.87731,0,0
10.142706,2.8491635,0,0
10.708963,8.59702,0,0
0.0,0.0,1,3
10.28298,3.8698325,0,0
12.268004,0.0,0,0
9.4035015,3.0181265,0,0
10.38748,3.8952062,0,0
10.039915,5.7378373,0,0
10.256933,3.3373168,0,0
9.89305,5.110212,0,0
10.061114,2.5004826,0,0
9.272956,2.4602373,0,0
10.404472,3.4006333,0,0
9.534048,3.576016,0,0
9.501411,3.4365437,0,0
9.89305,5.110212,0,0
10.224297,3.1978445,0,0
9.321911,2.6694458,0,0
9.501411,3.4365437,0,0
9.713549,4.343114,0,0
9.877591,2.1165092,0,0
9.289274,2.5299733,0,0
9.272956,2.460237,0,0
10.170461,6.295727,0,0
0.0,0.0,1,3
9.860414,4.9707394,0,0
9.387184,2.9483902,0,0
12.323596,10.9905615,0,0
9.321911,2.6694458,0,0
9.272956,2.4602373,0,0
9.338228,2.7391818,0,0
9.680912,4.2036414,0,0
0.0,0.0,1,3
9.485093,3.3668075,0,0
9.9093685,5.179948,0,0
9.419821,3.0878627,0,0
10.142706,2.8491635,0,0
9.370865,2.8786542,0,0
10.240616,3.2675805,0,0
9.583003,3.7852244,0,0
9.436138,3.157599,0,0
9.61564,3.924697,0,0
9.501411,3.4365437,0,0
9.746185,4.482586,0,0
9.583003,3.7852244,0,0
9.452456,3.2273352,0,0
10.256933,3.3373168,0,0
9.338228,2.7391818,0,0
9.289274,2.5299735,0,0
9.680912,4.2036414,0,0
10.077433,2.5702188,0,0
10.627381,4.0000887,0,0
9.452456,3.2273352,0,0
9.321911,2.6694455,0,0
10.142706,2.8491635,0,0
9.583003,3.7852244,0,0
9.321911,2.6694458,0,0
10.469071,4.243887,0,0
9.321911,2.6694458,0,0
12.098775,0.0,0,0
0.0,0.0,1,3
9.468775,3.2970712,0,0
10.256933,3.3373168,0,0
9.485093,3.3668075,0,0
9.387184,2.9483902,0,0
9.305593,2.5997095,0,0
9.566685,3.7154884,0,0
9.713549,4.343114,0,0
9.599321,3.8549607,0,0
9.534048,3.576016,0,0
9.272956,2.4602373,0,0
9.778822,4.6220584,0,0
10.048564,3.7130833,0,0
9.387184,2.9483902,0,0
9.289274,2.5299735,0,0
9.452456,3.2273352,0,0
9.729868,4.41285,0,0
10.126388,2.7794273,0,0
11.038717,4.3008003,0,0
10.386519,5.4613166,0,0
9.713549,4.343114,0,0
0.0,0.0,1,3
9.89305,5.110212,0,0
9.485093,3.3668075,0,0
9.599321,3.8549607,0,0
10.077433,2.5702188,0,0
9.452456,3.227335,0,0
9.370865,2.8786542,0,0
9.370865,2.8786542,0,0
9.305593,2.5997095,0,0
9.983265,3.0359693,0,0
9.3545475,2.808918,0,0
0.0,0.0,1,3
9.501411,3.4365437,0,0
9.305593,2.5997095,0,0
10.093751,2.639955,0,0
9.501411,3.4365437,0,0
9.631958,3.994433,0,0
9.321911,2.6694458,0,0
9.370865,2.8786542,0,0
9.664595,4.1339054,0,0
9.4035015,3.0181265,0,0
9.419821,3.0878627,0,0
11.698912,6.4997187,0,0
10.65614,6.1458883,0,0
9.753317,4.0567746,0,0
10.142706,2.8491635,0,0
9.452456,3.2273352,0,0
9.713549,4.343114,0,0
9.974642,5.458893,0,0
9.3545475,2.808918,0,0
14.79032,17.79324,0,0
9.89305,5.110212,0,0
10.010044,3.8618433,0,0
9.599321,3.8549607,0,0
0.0,0.0,1,3
9.51773,3.5062797,0,0
9.990959,5.528629,0,0
9.305593,2.5997095,0,0
9.419821,3.0878627,0,0
9.272956,2.4602373,0,0
9.664595,4.1339054,0,0
9.664595,4.1339054,0,0
9.305593,2.5997095,0,0
9.697231,4.2733774,0,0
9.387184,2.9483902,0,0
9.61564,3.924697,0,0
9.3545475,2.808918,0,0
9.387184,2.9483902,0,0
9.321911,2.6694458,0,0
9.305593,2.5997095,0,0
9.9093685,5.179948,0,0
0.0,0.0,1,3
9.338228,2.7391818,0,0
9.370865,2.8786542,0,0
9.729868,4.41285,0,0
9.272956,2.4602373,0,0
9.3545475,2.808918,0,0
9.338228,2.7391818,0,0
9.338228,2.7391818,0,0
9.729868,4.41285,0,0
10.2732525,3.407053,0,0
9.61564,3.924697,0,0
10.618087,2.7084188,0,0
10.28957,3.4767892,0,0
9.289274,2.5299735,0,0
10.159024,2.9188998,0,0
10.338525,3.6859977,0,0
9.289274,2.5299735,0,0
9.631958,3.994433,0,0
9.387184,2.9483902,0,0
10.431553,7.411505,0,0
9.419821,3.0878627,0,0
9.436138,3.157599,0,0
10.779119,5.5688744,0,0
9.844095,4.901003,0,0
9.3545475,2.808918,0,0
9.958323,5.3891563,0,0
9.958323,5.3891563,0,0
9.468775,3.2970712,0,0
9.289274,2.5299735,0,0
9.289274,2.5299735,0,0
10.545781,7.8996587,0,0
9.9093685,5.179948,0,0
9.321911,2.6694458,0,0
9.534048,3.576016,0,0
9.289274,2.5299735,0,0
9.452456,3.2273352,0,0
9.272956,2.4602373,0,0
9.3545475,2.808918,0,0
9.3545475,2.808918,0,0
9.436138,3.157599,0,0
9.89305,5.110212,0,0
11.107347,9.4481,0,0
9.321911,2.6694458,0,0
9.272956,2.4602373,0,0
9.729868,4.41285,0,0
10.2732525,3.407053,0,0
9.321911,2.6694458,0,0
9.664595,4.1339054,0,0
10.583299,4.7320404,0,0
9.3545475,2.808918,0,0
9.648275,4.0641694,0,0
9.272956,2.4602373,0,0
9.51773,3.5062797,0,0
10.369247,4.864237,0,0
9.811459,4.761531,0,0
9.51773,3.5062797,0,0
0.0,0.0,1,3
9.583003,3.7852244,0,0
10.093751,2.639955,0,0
9.811459,4.761531,0,0
9.697231,4.2733774,0,0
0.0,0.0,1,3
9.729868,4.41285,0,0
9.419821,3.0878627,0,0
9.452456,3.2273352,0,0
10.349962,7.0628242,0,0
10.8998,7.7272577,0,0
9.501411,3.4365437,0,0
10.545384,0.0,0,0
9.436138,3.157599,0,0
9.305593,2.5997095,0,0
9.89305,5.110212,0,0
9.289274,2.5299735,0,0
9.289274,2.5299735,0,0
11.661816,0.0,0,0
10.462537,5.4332542,0,0
12.422382,15.919319,0,0
10.471391,5.0007896,0,0
10.105528,4.6879025,0,0
10.39369,0.5216267,0,0
9.419821,3.0878627,0,0
9.534048,3.576016,0,0
9.697231,4.2733774,0,0
9.713549,4.343114,0,0
10.904783,9.433855,0,0
9.811459,4.761531,0,0
10.214639,2.1424117,0,0
9.501411,3.4365437,0,0
9.338228,2.7391818,0,0
9.387184,2.9483902,0,0
9.534048,3.576016,0,0
9.289274,2.5299735,0,0
10.240616,3.2675805,0,0
9.534048,3.576016,0,0
10.186779,6.365463,0,0
10.60709,4.0784545,0,0
9.468775,3.2970712,0,0
9.958323,5.3891563,0,0
9.908442,4.652501,0,0
9.3545475,2.808918,0,0
9.827777,4.831267,0,0
9.305593,2.5997095,0,0
11.421701,0.0,0,0
0.0,0.0,1,3
9.321911,2.6694458,0,0
9.648275,4.064169,0,0
10.117764,5.5699406,0,0
9.387184,2.9483902,0,0
9.534048,3.576016,0,0
9.680912,4.2036414,0,0
9.485093,3.3668075,0,0
9.321911,2.6694458,0,0
11.333809,0.2098403,0,0
10.224297,3.1978443,0,0
10.594736,8.108867,0,0
9.272956,2.4602373,0,0
9.272956,2.4602373,0,0
10.663427,2.4312391,0,0
10.121506,6.0865183,0,0
9.942005,5.3194203,0,0
9.648275,4.064169,0,0
9.4035015,3.0181265,0,0
9.468775,3.2970712,0,0
0.0,0.0,1,3
9.387184,2.9483902,0,0
9.51773,3.5062797,0,0
10.159024,2.9188998,0,0
9.272956,2.4602373,0,0
9.436138,3.157599,0,0
10.11447,3.9895873,0,0
9.51773,3.5062797,0,0
9.583003,3.7852244,0,0
10.142706,2.8491635,0,0
9.61564,3.924697,0,0
0.0,0.0,1,3
9.272956,2.4602373,0,0
9.61564,3.924697,0,0
9.550366,3.6457522,0,0
9.534048,3.576016,0,0
10.158537,1.6952915,0,0
9.485093,3.3668075,0,0
9.485093,3.3668075,0,0
10.224297,3.1978445,0,0
9.51773,3.5062797,0,0
9.370865,2.8786542,0,0
9.452456,3.227335,0,0
10.312178,6.1466928,0,0
10.235734,6.5746713,0,0
9.338228,2.7391818,0,0
9.436138,3.157599,0,0
9.436138,3.157599,0,0
9.272956,2.4602373,0,0
9.321911,2.6694458,0,0
10.056232,5.8075733,0,0
9.305593,2.5997095,0,0
9.680912,4.2036414,0,0
9.811459,4.761531,0,0
9.648275,4.064169,0,0
9.903422,3.6098304,0,0
12.340374,0.0,0,0
11.406939,10.016925,0,0
10.674465,3.2872298,0,0
10.121506,6.0865183,0,0
10.093751,2.639955,0,0
0.0,0.0,1,3
9.648275,4.064169,0,0
10.381658,2.4266877,0,0
9.338228,2.7391818,0,0
10.798733,7.852066,0,0
9.4035015,3.0181265,0,0
9.452456,3.2273352,0,0
9.79514,4.6917944,0,0
10.207979,3.1281083,0,0
9.3545475,2.808918,0,0
9.958323,5.3891563,0,0
9.4035015,3.0181265,0,0
9.3545475,2.808918,0,0
9.3545475,2.808918,0,0
9.289274,2.5299733,0,0
9.583003,3.7852244,0,0
9.501411,3.4365437,0,0
9.925687,5.2496843,0,0
9.305593,2.5997095,0,0
10.012159,2.2912743,0,0
9.3545475,2.808918,0,0
10.630985,7.172335,0,0
9.370865,2.8786542,0,0
0.0,0.0,1,3
9.566685,3.7154884,0,0
9.501411,3.4365437,0,0
0.0,0.0,1,3
9.338228,2.7391818,0,0
9.485093,3.3668075,0,0
9.648275,4.064169,0,0
9.566685,3.7154884,0,0
9.468775,3.2970712,0,0
9.387184,2.9483902,0,0
9.79514,4.6917944,0,0
10.735424,7.565537,0,0
9.289274,2.5299735,0,0
10.340005,5.1099267,0,0
10.207979,3.1281083,0,0
10.056232,5.8075733,0,0
10.45284,6.931027,0,0
9.860414,4.9707394,0,0
9.925687,5.2496843,0,0
9.289274,2.5299735,0,0
9.566685,3.7154884,0,0
9.387184,2.9483902,0,0
9.778822,4.622059,0,0
9.3545475,2.808918,0,0
9.370865,2.8786542,0,0
9.452456,3.2273352,0,0
10.163973,5.391485,0,0
9.89305,5.110212,0,0
11.357045,0.0,0,0
9.583003,3.7852244,0,0
10.19166,3.058372,0,0
10.28957,3.4767892,0,0
10.538205,0.09627128,0,0
9.3545475,2.808918,0,0
11.128187,0.0,0,0
9.501411,3.4365437,0,0
11.469048,1.4133923,0,0
9.697231,4.2733774,0,0
9.501411,3.4365437,0,0
0.0,0.0,1,3
9.419821,3.0878627,0,0
9.305593,2.5997095,0,0
9.501411,3.4365437,0,0
9.583003,3.7852244,0,0
9.550366,3.6457522,0,0
11.389087,10.882411,0,0
10.105187,6.016782,0,0
9.419821,3.0878627,0,0
10.788348,8.423197,0,0
10.469071,4.243887,0,0
9.583003,3.7852244,0,0
9.452456,3.2273352,0,0
10.884445,7.255532,0,0
9.713549,4.343114,0,0
9.934229,3.092589,0,0
9.387184,2.9483902,0,0
10.077433,2.5702188,0,0
10.48539,4.3136234,0,0
10.062219,2.0672698,0,0
9.452456,3.2273352,0,0
9.370865,2.8786542,0,0
9.338228,2.7391818,0,0
9.534048,3.576016,0,0
9.958323,5.3891563,0,0
9.289274,2.5299735,0,0
9.452456,3.2273352,0,0
9.452456,3.2273352,0,0
9.680912,4.2036414,0,0
10.110069,2.709691,0,0
9.534048,3.576016,0,0
9.534048,3.576016,0,0
10.650793,6.4320536,0,0
9.436138,3.157599,0,0
9.289274,2.5299735,0,0
14.956786,23.155088,0,1
10.061114,2.5004826,0,0
10.093751,2.639955,0,0
11.5348015,1.1594527,0,0
9.321911,2.6694458,0,0
9.272956,2.4602373,0,0
9.289274,2.5299735,0,0
11.117542,0.0,0,0
9.370865,2.8786542,0,0
10.093751,2.639955,0,0
10.681209,5.1504574,0,0
10.524364,4.663448,0,0
9.370865,2.8786542,0,0
9.338228,2.7391818,0,0
10.303568,1.1351864,0,0
9.305593,2.5997095,0,0
10.354843,3.7557337,0,0
10.077433,2.5702188,0,0
9.3545475,2.808918,0,0
9.631958,3.994433,0,0
9.289274,2.5299735,0,0
9.338228,2.7391818,0,0
9.4035015,3.0181265,0,0
9.289274,2.5299735,0,0
9.3545475,2.808918,0,0
9.321911,2.6694458,0,0
10.072551,5.87731,0,0
9.778822,4.6220584,0,0
9.452456,3.2273352,0,0
11.29873,3.9297452,0,0
9.436138,3.157599,0,0
9.9093685,5.179948,0,0
9.305593,2.5997095,0,0
9.305593,2.5997095,0,0
10.240616,3.2675805,0,0
9.876732,5.0404754,0,0
10.207979,3.1281083,0,0
9.51773,3.5062797,0,0
9.985171,4.7544436,0,0
9.729868,4.41285,0,0
9.289274,2.5299735,0,0
9.599321,3.8549607,0,0
9.338228,2.7391818,0,0
10.349962,7.0628242,0,0
9.762504,4.5523224,0,0
9.827777,4.8312674,0,0
10.595486,3.8884342,0,0
9.583003,3.7852244,0,0
9.3545475,2.808918,0,0
10.496817,3.973299,0,0
9.501411,3.4365437,0,0
9.501411,3.4365437,0,0
9.631958,3.994433,0,0
9.272956,2.4602373,0,0
10.615978,5.50445,0,0
10.7628,5.499138,0,0
9.958323,5.3891563,0,0
9.289274,2.5299735,0,0
9.999102,3.505838,0,0
10.837083,0.0,0,0
9.778822,4.6220584,0,0
10.175343,2.9886358,0,0
9.583003,3.7852244,0,0
9.3545475,2.808918,0,0
12.655802,0.0,0,0
9.289274,2.5299735,0,0
9.289274,2.5299735,0,0
11.4318495,8.358321,0,0
9.436138,3.157599,0,0
10.5131445,7.760186,0,0
10.126388,2.7794273,0,0
0.0,0.0,1,3
9.9093685,5.179948,0,0
9.762504,4.5523224,0,0
9.860414,4.9707394,0,0
9.338228,2.7391818,0,0
10.051352,3.7023165,0,0
10.728901,3.608025,0,0
10.645861,0.77324295,0,0
9.599321,3.8549607,0,0
9.3545475,2.808918,0,0
9.272956,2.4602373,0,0
10.039915,5.7378373,0,0
10.061114,2.5004826,0,0
11.922935,11.34309,0,0
9.338228,2.7391818,0,0
9.566685,3.7154884,0,0
10.093751,2.639955,0,0
9.321911,2.6694458,0,0
9.631958,3.994433,0,0
10.039915,5.7378373,0,0
9.680912,4.2036414,0,0
9.387184,2.9483902,0,0
10.269802,4.717264,0,0
9.436138,3.157599,0,0
10.247801,0.0,0,0
0.0,0.0,1,3
9.550366,3.6457522,0,0
9.419821,3.0878627,0,0
9.485093,3.3668075,0,0
10.642316,0.0,0,0
9.648275,4.064169,0,0
12.015221,0.0,0,0
10.110069,2.709691,0,0
10.171966,5.493373,0,0
10.547167,7.097766,0,0
9.272956,2.4602373,0,0
9.289274,2.5299735,0,0
9.419821,3.0878627,0,0
10.044796,2.4307463,0,0
9.387184,2.9483902,0,0
10.382599,7.2022967,0,0
9.387184,2.9483902,0,0
9.452456,3.2273352,0,0
9.468775,3.2970712,0,0
10.301006,6.8536158,0,0
9.338228,2.7391818,0,0
9.534048,3.576016,0,0
9.648275,4.064169,0,0
9.729868,4.41285,0,0
9.664595,4.1339054,0,0
10.338525,3.6859977,0,0
11.182194,10.6193695,0,0
9.876732,5.0404754,0,0
9.370865,2.8786542,0,0
9.272956,2.4602373,0,0
9.501411,3.4365437,0,0
0.0,0.0,1,3
9.370865,2.8786542,0,0
9.894789,4.5724707,0,0
10.974937,6.4057083,0,0
0.0,0.0,1,3
10.207979,3.1281083,0,0
9.338228,2.7391818,0,0
9.321911,2.6694458,0,0
10.142706,2.8491635,0,0
9.79514,4.6917944,0,0
10.656429,0.30347395,0,0
9.631958,3.994433,0,0
9.436138,3.157599,0,0
0.0,0.0,1,3
9.566685,3.7154884,0,0
11.383272,3.2356555,0,0
0.0,0.0,1,3
10.142706,2.8491635,0,0
10.07856,5.1903224,0,0
10.110069,2.709691,0,0
9.925687,5.2496843,0,0
9.272956,2.4602373,0,0
10.823192,9.085174,0,0
9.321911,2.6694458,0,0
10.532091,0.0,0,0
11.501947,0.0,0,0
9.305593,2.5997095,0,0
9.468775,3.2970712,0,0
9.272956,2.4602373,0,0
9.338228,2.7391818,0,0
10.142706,2.8491635,0,0
9.452456,3.2273352,0,0
9.550366,3.6457522,0,0
9.501411,3.4365437,0,0
10.489265,6.6575956,0,0
10.398916,7.272033,0,0
9.648275,4.064169,0,0
9.778822,4.6220584,0,0
9.550366,3.6457522,0,0
10.093751,2.639955,0,0
9.452456,3.2273352,0,0
9.550366,3.6457522,0,0
9.387184,2.9483902,0,0
9.3545475,2.808918,0,0
9.305593,2.5997095,0,0
9.468775,3.2970712,0,0
